Linux 6.12.74+deb13+1-cloud-amd64 (ip-10-20-0-10) 	03/15/26 	_x86_64_	(8 CPU)

12:58:42     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:00       5    1.03    0.00    5.15   12.37    0.00    3.09    0.00    0.00    0.00   78.35
12:59:00       6    1.10    0.00    6.59   72.53    0.00    1.10    0.00    0.00    0.00   18.68
12:59:00       7    1.09    0.00    2.17   79.35    0.00    0.00    0.00    0.00    0.00   17.39

12:59:00     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:01     all    3.91    0.00    6.39   35.85    0.00    4.69    0.00    0.00    0.00   49.15
12:59:01       0    3.06    0.00    2.04   26.53    0.00    7.14    0.00    0.00    0.00   61.22
12:59:01       1    3.30    0.00    4.40   53.85    0.00    3.30    0.00    0.00    0.00   35.16
12:59:01       2    5.38    0.00    6.45   36.56    0.00    3.23    0.00    0.00    0.00   48.39
12:59:01       3    4.12    0.00    7.22   46.39    0.00    8.25    0.00    0.00    0.00   34.02
12:59:01       4    5.21    0.00    7.29   28.12    0.00    2.08    0.00    0.00    0.00   57.29
12:59:01       5    2.02    0.00    7.07   32.32    0.00   10.10    0.00    0.00    0.00   48.48
12:59:01       6    1.01    0.00    2.02    7.07    0.00    2.02    0.00    0.00    0.00   87.88
12:59:01       7    7.45    0.00   14.89   58.51    0.00    1.06    0.00    0.00    0.00   18.09

12:59:01     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:02     all    3.39    0.00    8.20   35.81    0.00    3.39    0.00    0.00    0.00   49.22
12:59:02       0    4.26    0.00    9.57   65.96    0.00    5.32    0.00    0.00    0.00   14.89
12:59:02       1    2.15    0.00    8.60   54.84    0.00    5.38    0.00    0.00    0.00   29.03
12:59:02       2    4.08    0.00    7.14   26.53    0.00    1.02    0.00    0.00    0.00   61.22
12:59:02       3    3.00    0.00    3.00    9.00    0.00    4.00    0.00    0.00    0.00   81.00
12:59:02       4    5.26    0.00   13.68   41.05    0.00    3.16    0.00    0.00    0.00   36.84
12:59:02       5    1.04    0.00    4.17   25.00    0.00    7.29    0.00    0.00    0.00   62.50
12:59:02       6    0.00    0.00    2.11    3.16    0.00    0.00    0.00    0.00    0.00   94.74
12:59:02       7    7.22    0.00   17.53   62.89    0.00    1.03    0.00    0.00    0.00   11.34

12:59:02     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:03     all    2.98    0.00    7.51   35.75    0.00    5.18    0.00    0.00    0.00   48.58
12:59:03       0    3.23    0.00    7.53   29.03    0.00    5.38    0.00    0.00    0.00   54.84
12:59:03       1    3.09    0.00   12.37   59.79    0.00    5.15    0.00    0.00    0.00   19.59
12:59:03       2    1.01    0.00    9.09   42.42    0.00    4.04    0.00    0.00    0.00   43.43
12:59:03       3    2.00    0.00    3.00   23.00    0.00   10.00    0.00    0.00    0.00   62.00
12:59:03       4    4.21    0.00    8.42   31.58    0.00    4.21    0.00    0.00    0.00   51.58
12:59:03       5    0.98    0.00    1.96   13.73    0.00   10.78    0.00    0.00    0.00   72.55
12:59:03       6    2.27    0.00   10.23   55.68    0.00    0.00    0.00    0.00    0.00   31.82
12:59:03       7    7.14    0.00    8.16   33.67    0.00    1.02    0.00    0.00    0.00   50.00

12:59:03     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:04     all    2.81    0.00    5.48   37.03    0.00    4.14    0.00    0.00    0.00   50.53
12:59:04       0    3.57    0.00    7.14   58.33    0.00    1.19    0.00    0.00    0.00   29.76
12:59:04       1    1.14    0.00    5.68   61.36    0.00    4.55    0.00    0.00    0.00   27.27
12:59:04       2    0.00    0.00    0.00    0.00    0.00    3.03    0.00    0.00    0.00   96.97
12:59:04       3    1.03    0.00    5.15   20.62    0.00    6.19    0.00    0.00    0.00   67.01
12:59:04       4    4.17    0.00    6.25   29.17    0.00    5.21    0.00    0.00    0.00   55.21
12:59:04       5    3.12    0.00    5.21   40.62    0.00    8.33    0.00    0.00    0.00   42.71
12:59:04       6    5.49    0.00    9.89   57.14    0.00    1.10    0.00    0.00    0.00   26.37
12:59:04       7    4.12    0.00    5.15   36.08    0.00    3.09    0.00    0.00    0.00   51.55

12:59:04     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
12:59:05     all    2.65    0.00    6.09   36.29    0.00    4.77    0.00    0.00    0.00   50.20
12:59:05       0    3.26    0.00    2.17   39.13    0.00    5.43    0.00    0.00    0.00   50.00
12:59:05       1    4.44    0.00    5.56   65.56    0.00    3.33    0.00    0.00    0.00   21.11
12:59:05       2    0.00    0.00    0.00    0.00    0.00    4.95    0.00    0.00    0.00   95.05
