Linux 6.12.74+deb13+1-cloud-amd64 (ip-10-20-0-10) 	03/15/26 	_x86_64_	(8 CPU)

13:28:13     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:30     all    0.38    0.00    0.63   49.06    0.00    0.00    0.00    0.00    0.00   49.94
13:28:30       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:30       1    0.00    0.00    0.00   44.44    0.00    0.00    0.00    0.00    0.00   55.56
13:28:30       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:30       3    1.00    0.00    0.00   99.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:30       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:30       5    1.96    0.00    2.94   95.10    0.00    0.00    0.00    0.00    0.00    0.00
13:28:30       6    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:30       7    0.00    0.00    2.00   53.00    0.00    0.00    0.00    0.00    0.00   45.00

13:28:30     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:31     all    0.00    0.00    0.76   48.93    0.00    0.13    0.00    0.00    0.00   50.19
13:28:31       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:31       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:31       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:31       3    0.00    0.00    0.00   98.99    0.00    1.01    0.00    0.00    0.00    0.00
13:28:31       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:31       5    0.00    0.00    2.04   97.96    0.00    0.00    0.00    0.00    0.00    0.00
13:28:31       6    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:31       7    0.00    0.00    4.00   96.00    0.00    0.00    0.00    0.00    0.00    0.00

13:28:31     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:32     all    0.38    0.00    0.50   48.87    0.00    0.13    0.00    0.00    0.00   50.13
13:28:32       0    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:28:32       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:32       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:32       3    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:32       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:32       5    1.01    0.00    1.01   96.97    0.00    1.01    0.00    0.00    0.00    0.00
13:28:32       6    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:32       7    1.98    0.00    1.98   96.04    0.00    0.00    0.00    0.00    0.00    0.00

13:28:32     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:33     all    0.38    0.00    0.63   48.87    0.00    0.00    0.00    0.00    0.00   50.13
13:28:33       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:33       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:33       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:33       3    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:33       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:33       5    1.00    0.00    3.00   96.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:33       6    1.01    0.00    0.00   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:33       7    1.01    0.00    2.02   96.97    0.00    0.00    0.00    0.00    0.00    0.00

13:28:33     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:34     all    0.13    0.00    0.75   48.93    0.00    0.25    0.00    0.00    0.00   49.94
13:28:34       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:34       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:34       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:34       3    0.00    0.00    0.00   99.00    0.00    1.00    0.00    0.00    0.00    0.00
13:28:34       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:34       5    0.00    0.00    2.02   96.97    0.00    1.01    0.00    0.00    0.00    0.00
13:28:34       6    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:34       7    0.99    0.00    3.96   95.05    0.00    0.00    0.00    0.00    0.00    0.00

13:28:34     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:35     all    0.13    0.00    0.38   49.12    0.00    0.13    0.00    0.00    0.00   50.25
13:28:35       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:35       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:35       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:35       3    0.00    0.00    1.00   98.00    0.00    1.00    0.00    0.00    0.00    0.00
13:28:35       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:35       5    1.02    0.00    0.00   98.98    0.00    0.00    0.00    0.00    0.00    0.00
13:28:35       6    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:35       7    0.00    0.00    2.02   97.98    0.00    0.00    0.00    0.00    0.00    0.00

13:28:35     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:36     all    0.63    0.00    0.38   48.87    0.00    0.00    0.13    0.00    0.00   50.00
13:28:36       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:36       1    1.00    0.00    1.00   79.00    0.00    0.00    1.00    0.00    0.00   18.00
13:28:36       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:36       3    1.01    0.00    0.00   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:36       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:36       5    2.00    0.00    1.00   97.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:36       6    0.00    0.00    1.01   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:36       7    1.00    0.00    0.00   18.00    0.00    0.00    0.00    0.00    0.00   81.00

13:28:36     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:37     all    0.00    0.00    0.50   49.25    0.00    0.00    0.00    0.00    0.00   50.25
13:28:37       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:37       1    0.00    0.00    1.00   44.00    0.00    0.00    0.00    0.00    0.00   55.00
13:28:37       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:37       3    0.00    0.00    1.01   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:37       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:37       5    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:37       6    0.00    0.00    1.01   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:37       7    0.00    0.00    1.00   54.00    0.00    0.00    0.00    0.00    0.00   45.00

13:28:37     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:38     all    0.13    0.00    0.25   49.24    0.00    0.13    0.00    0.00    0.00   50.25
13:28:38       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:38       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:38       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:38       3    0.00    0.00    1.01   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:38       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:38       5    1.01    0.00    0.00   98.99    0.00    0.00    0.00    0.00    0.00    0.00
13:28:38       6    0.00    0.00    0.00   98.99    0.00    1.01    0.00    0.00    0.00    0.00
13:28:38       7    0.00    0.00    1.02   98.98    0.00    0.00    0.00    0.00    0.00    0.00

13:28:38     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:39     all    0.13    0.00    0.25   48.99    0.00    0.25    0.00    0.00    0.00   50.38
13:28:39       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:39       1    0.00    0.00    0.99    0.00    0.00    0.00    0.00    0.00    0.00   99.01
13:28:39       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:39       3    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:39       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:39       5    0.00    0.00    0.00   98.99    0.00    1.01    0.00    0.00    0.00    0.00
13:28:39       6    0.00    0.00    0.00   98.98    0.00    1.02    0.00    0.00    0.00    0.00
13:28:39       7    1.03    0.00    1.03   97.94    0.00    0.00    0.00    0.00    0.00    0.00

13:28:39     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:40     all    0.13    0.00    0.13   49.18    0.00    0.13    0.00    0.00    0.00   50.44
13:28:40       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:40       1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:40       2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:40       3    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
13:28:40       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:40       5    0.00    0.00    0.00   98.99    0.00    1.01    0.00    0.00    0.00    0.00
13:28:40       6    1.02    0.00    0.00   98.98    0.00    0.00    0.00    0.00    0.00    0.00
13:28:40       7    0.00    0.00    1.04   98.96    0.00    0.00    0.00    0.00    0.00    0.00

13:28:40     CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
13:28:41     all    0.00    0.00    0.13   49.30    0.00    0.25    0.00    0.00    0.00   50.32
13:28:41       0    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:41       1    0.00    0.00    0.00   27.27    0.00    0.00    0.00    0.00    0.00   72.73
13:28:41       2    0.00    0.00    1.02   50.00    0.00    0.00    0.00    0.00    0.00   48.98
13:28:41       3    0.00    0.00    0.00   98.99    0.00    1.01    0.00    0.00    0.00    0.00
13:28:41       4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
13:28:41       5    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
