Linux 6.12.74+deb13+1-amd64 (hd-test01) 	03/17/2026 	_x86_64_	(12 CPU)

01:41:01 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:41:16 PM    8    8.91    0.00   55.45    0.00    0.00    1.98    0.00    0.00    0.00   33.66
01:41:16 PM    9    2.15    0.00    5.38    1.08    0.00   10.75    0.00    0.00    0.00   80.65
01:41:16 PM   10    0.00    0.00    8.42    2.11    0.00    9.47    0.00    0.00    0.00   80.00
01:41:16 PM   11    5.00    0.00   26.00    9.00    0.00    5.00    0.00    0.00    0.00   55.00

01:41:16 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:41:17 PM  all    0.08    0.00    3.12   29.03    0.00    0.84    0.00    0.00    0.00   66.92
01:41:17 PM    0    0.00    0.00    6.25   82.29    0.00    3.12    0.00    0.00    0.00    8.33
01:41:17 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:17 PM    2    1.02    0.00   16.33   80.61    0.00    2.04    0.00    0.00    0.00    0.00
01:41:17 PM    3    0.00    0.00    4.12   95.88    0.00    0.00    0.00    0.00    0.00    0.00
01:41:17 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:17 PM    5    0.00    0.00    3.09   95.88    0.00    1.03    0.00    0.00    0.00    0.00
01:41:17 PM    6    0.00    0.00    8.08    0.00    0.00    2.02    0.00    0.00    0.00   89.90
01:41:17 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:17 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:17 PM    9    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
01:41:17 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:17 PM   11    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00

01:41:17 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:41:18 PM  all    0.34    0.00    0.17   32.24    0.00    0.00    0.00    0.00    0.00   67.25
01:41:18 PM    0    1.01    0.00    1.01   97.98    0.00    0.00    0.00    0.00    0.00    0.00
01:41:18 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:18 PM    2    1.02    0.00    1.02   97.96    0.00    0.00    0.00    0.00    0.00    0.00
01:41:18 PM    3    1.04    0.00    0.00   98.96    0.00    0.00    0.00    0.00    0.00    0.00
01:41:18 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:18 PM    5    0.00    0.00    0.00    9.00    0.00    0.00    0.00    0.00    0.00   91.00
01:41:18 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:18 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:18 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:18 PM    9    1.02    0.00    0.00   88.78    0.00    0.00    0.00    0.00    0.00   10.20
01:41:18 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:18 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:41:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:41:19 PM  all    0.50    0.00    0.34   32.10    0.00    0.00    0.00    0.00    0.00   67.06
01:41:19 PM    0    1.02    0.00    1.02   97.96    0.00    0.00    0.00    0.00    0.00    0.00
01:41:19 PM    1    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:19 PM    2    1.02    0.00    1.02   97.96    0.00    0.00    0.00    0.00    0.00    0.00
01:41:19 PM    3    2.02    0.00    1.01   96.97    0.00    0.00    0.00    0.00    0.00    0.00
01:41:19 PM    4    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:19 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:19 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:19 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:19 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:19 PM    9    2.04    0.00    1.02   96.94    0.00    0.00    0.00    0.00    0.00    0.00
01:41:19 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:41:19 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
