Linux 6.12.74+deb13+1-amd64 (hd-test01) 	03/17/2026 	_x86_64_	(12 CPU)

01:40:39 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:53 PM    4    6.00    0.00   40.00    0.00    0.00    5.00    0.00    0.00    0.00   49.00
01:40:53 PM    5    1.04    0.00   20.83    0.00    0.00    2.08    0.00    0.00    0.00   76.04
01:40:53 PM    6    3.00    0.00   16.00   24.00    0.00    8.00    0.00    0.00    0.00   49.00
01:40:53 PM    7    0.98    0.00    9.80    2.94    0.00    7.84    0.00    0.00    0.00   78.43
01:40:53 PM    8    0.00    0.00    8.25    5.15    0.00    6.19    0.00    0.00    0.00   80.41
01:40:53 PM    9    0.98    0.00    2.94    2.94    0.00    0.00    0.00    0.00    0.00   93.14
01:40:53 PM   10    7.22    0.00   38.14    0.00    0.00    8.25    0.00    0.00    0.00   46.39
01:40:53 PM   11    6.93    0.00   65.35    0.00    0.00    4.95    0.00    0.00    0.00   22.77

01:40:53 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:54 PM  all    2.29    0.00   21.24    6.20    0.00    5.27    0.00    0.00    0.00   65.00
01:40:54 PM    0    0.00    0.00    1.98    1.98    0.00    0.99    0.00    0.00    0.00   95.05
01:40:54 PM    1    5.26    0.00   29.47   14.74    0.00   10.53    0.00    0.00    0.00   40.00
01:40:54 PM    2    5.05    0.00   69.70    0.00    0.00    5.05    0.00    0.00    0.00   20.20
01:40:54 PM    3    1.04    0.00   14.58   11.46    0.00   12.50    0.00    0.00    0.00   60.42
01:40:54 PM    4    2.02    0.00   16.16    0.00    0.00    4.04    0.00    0.00    0.00   77.78
01:40:54 PM    5    4.08    0.00   23.47   20.41    0.00    5.10    0.00    0.00    0.00   46.94
01:40:54 PM    6    2.11    0.00   12.63   17.89    0.00    4.21    0.00    0.00    0.00   63.16
01:40:54 PM    7    0.00    0.00    0.00    0.00    0.00    4.04    0.00    0.00    0.00   95.96
01:40:54 PM    8    0.00    0.00    1.02    0.00    0.00    5.10    0.00    0.00    0.00   93.88
01:40:54 PM    9    2.02    0.00    9.09    8.08    0.00    2.02    0.00    0.00    0.00   78.79
01:40:54 PM   10    5.10    0.00   67.35    0.00    0.00    9.18    0.00    0.00    0.00   18.37
01:40:54 PM   11    1.00    0.00   10.00    1.00    0.00    1.00    0.00    0.00    0.00   87.00

01:40:54 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:55 PM  all    0.59    0.00    4.02   28.03    0.00    0.84    0.00    0.00    0.00   66.53
01:40:55 PM    0    1.03    0.00    3.09   95.88    0.00    0.00    0.00    0.00    0.00    0.00
01:40:55 PM    1    0.00    0.00    8.08   85.86    0.00    3.03    0.00    0.00    0.00    3.03
01:40:55 PM    2    0.00    0.00    5.00    0.00    0.00    0.00    0.00    0.00    0.00   95.00
01:40:55 PM    3    1.01    0.00    1.01   69.70    0.00    2.02    0.00    0.00    0.00   26.26
01:40:55 PM    4    1.01    0.00   10.10   81.82    0.00    0.00    0.00    0.00    0.00    7.07
01:40:55 PM    5    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
01:40:55 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:55 PM    7    0.00    0.00    0.00    0.00    0.00    1.00    0.00    0.00    0.00   99.00
01:40:55 PM    8    0.00    0.00    3.00    0.00    0.00    1.00    0.00    0.00    0.00   96.00
01:40:55 PM    9    3.00    0.00   12.00    7.00    0.00    0.00    0.00    0.00    0.00   78.00
01:40:55 PM   10    0.98    0.00    5.88    0.00    0.00    1.96    0.00    0.00    0.00   91.18
01:40:55 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:40:55 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:56 PM  all    0.00    0.00    0.00   32.38    0.00    0.00    0.00    0.00    0.00   67.62
01:40:56 PM    0    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:40:56 PM    1    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:40:56 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:56 PM    3    0.00    0.00    0.00   50.00    0.00    0.00    0.00    0.00    0.00   50.00
01:40:56 PM    4    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:40:56 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:56 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:56 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:56 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:56 PM    9    0.00    0.00    0.00   47.42    0.00    0.00    0.00    0.00    0.00   52.58
01:40:56 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:56 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

01:40:56 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:40:57 PM  all    0.00    0.00    0.00   32.43    0.00    0.00    0.00    0.00    0.00   67.57
01:40:57 PM    0    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:40:57 PM    1    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:40:57 PM    2    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:57 PM    3    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:57 PM    4    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:40:57 PM    5    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:57 PM    6    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:57 PM    7    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:57 PM    8    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:57 PM    9    0.00    0.00    0.00  100.00    0.00    0.00    0.00    0.00    0.00    0.00
01:40:57 PM   10    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
01:40:57 PM   11    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00
